len_chars,len_words,ratio_alpha,ratio_digits,ratio_rare_symbols,ratio_non_printable,line_breaks,one_letter_words,weird_alnum_tokens,repeated_char_tokens,near_empty_lines,symbol_only_lines,legal_terms_count,normal_word_ratio,important_data_count,ocr_quality_score,ocr_estado
4423.0,712.0,0.7503956590549401,0.04883563192403346,0.0013565453312231518,0.0,83.0,46.0,2.0,0.0,0.0,0.0,41.0,0.8342696629213483,35.0,0.9604399896988925,legible
2196.0,404.0,0.7258652094717668,0.04189435336976321,0.0018214936247723133,0.0,81.0,63.0,1.0,0.0,3.0,0.0,15.0,0.7747524752475248,10.0,0.893118355278853,legible
4676.0,746.0,0.7224123182207014,0.06608212147134303,0.001710863986313088,0.0,120.0,74.0,8.0,0.0,1.0,0.0,44.0,0.7667560321715817,39.0,0.9296021290424595,legible
3367.0,558.0,0.7386397386397386,0.0594000594000594,0.001485001485001485,0.0,78.0,43.0,1.0,0.0,1.0,0.0,34.0,0.8207885304659498,29.0,0.955144967282064,legible
3475.0,578.0,0.7389928057553957,0.05611510791366906,0.0011510791366906475,0.0,87.0,53.0,1.0,0.0,2.0,0.0,36.0,0.8200692041522492,31.0,0.9489877087949017,legible
4699.0,736.0,0.7227069589274314,0.06809959565865077,0.0040434134922323894,0.0,97.0,66.0,7.0,0.0,1.0,0.0,44.0,0.7880434782608695,38.0,0.9316103861425187,legible
3270.0,549.0,0.7204892966360856,0.0709480122324159,0.0027522935779816515,0.0,81.0,51.0,5.0,1.0,1.0,0.0,35.0,0.7978142076502732,32.0,0.9320158419812502,legible
3411.0,550.0,0.7188507768982703,0.06772207563764292,0.0011726766344180592,0.0,79.0,49.0,4.0,0.0,3.0,0.0,38.0,0.8090909090909091,28.0,0.9433526531808852,legible
4515.0,752.0,0.7133997785160576,0.08062015503875969,0.0017718715393133999,0.0,83.0,68.0,8.0,2.0,2.0,0.0,47.0,0.7832446808510638,44.0,0.9332039183808108,legible
5285.0,992.0,0.6946073793755912,0.06603595080416272,0.003216650898770104,0.0,150.0,161.0,4.0,0.0,7.0,1.0,44.0,0.7379032258064516,35.0,0.8939866242422507,legible
3936.0,645.0,0.6877540650406504,0.07901422764227642,0.0066056910569105695,0.0,93.0,69.0,6.0,0.0,5.0,3.0,36.0,0.7550387596899225,38.0,0.8998075748007596,legible
5700.0,1029.0,0.7003508771929825,0.07087719298245614,0.0017543859649122807,0.0,155.0,109.0,6.0,0.0,7.0,0.0,44.0,0.782312925170068,36.0,0.9350428366835455,legible
4149.0,761.0,0.7095685707399373,0.06194263677994698,0.0031332851289467343,0.0,89.0,79.0,2.0,0.0,1.0,0.0,29.0,0.7779237844940867,23.0,0.9354347725305269,legible
5100.0,918.0,0.7235294117647059,0.053137254901960786,0.0027450980392156863,0.0,128.0,94.0,5.0,0.0,6.0,1.0,33.0,0.7995642701525054,27.0,0.9317114683082535,legible
5754.0,1061.0,0.713764337851929,0.04883559263121307,0.004171011470281543,0.0,146.0,146.0,3.0,0.0,1.0,0.0,44.0,0.7709707822808671,34.0,0.9138604912946945,legible
5012.0,955.0,0.7003192338387869,0.06045490822027135,0.0011971268954509178,0.0,138.0,149.0,6.0,0.0,5.0,1.0,34.0,0.7413612565445026,28.0,0.9008941410800285,legible
4200.0,758.0,0.6797619047619048,0.06595238095238096,0.004285714285714286,0.0,256.0,98.0,5.0,0.0,39.0,10.0,24.0,0.7440633245382586,30.0,0.8944974590619833,legible
4212.0,763.0,0.7241215574548908,0.04819563152896486,0.0016619183285849952,0.0,133.0,95.0,3.0,0.0,6.0,2.0,33.0,0.7889908256880734,28.0,0.9235499451536809,legible
3858.0,651.0,0.7283566614826334,0.054173146708138935,0.004924831518921721,0.0,114.0,75.0,0.0,0.0,7.0,2.0,50.0,0.7849462365591398,38.0,0.9223356044508938,legible
3356.0,585.0,0.7374851013110846,0.043504171632896306,0.0017878426698450535,0.0,105.0,71.0,2.0,0.0,2.0,0.0,30.0,0.7948717948717948,24.0,0.9302840836160263,legible
3090.0,509.0,0.7491909385113269,0.04271844660194175,0.001941747572815534,0.0,111.0,50.0,1.0,0.0,3.0,0.0,35.0,0.8271119842829077,30.0,0.943070221450779,legible
5467.0,908.0,0.7589171391988293,0.03548564111944394,0.0018291567587342234,0.0,131.0,63.0,7.0,0.0,5.0,2.0,42.0,0.8645374449339207,29.0,0.9455818889105557,legible
4306.0,757.0,0.7382721783557826,0.04458894565722248,0.0023223409196470044,0.0,128.0,82.0,1.0,0.0,9.0,1.0,47.0,0.809775429326288,29.0,0.9351624859203042,legible
2959.0,488.0,0.7353835755322744,0.052720513687056436,0.0006759040216289286,0.0,104.0,32.0,3.0,0.0,1.0,0.0,32.0,0.8360655737704918,28.0,0.9578887919739166,legible
3721.0,639.0,0.7277613544746036,0.056436441816715935,0.0008062348830959419,0.0,119.0,69.0,1.0,1.0,2.0,0.0,46.0,0.7887323943661971,41.0,0.9401080878354422,legible
3742.0,639.0,0.7258150721539284,0.04943880277926243,0.002672367717797969,0.0,138.0,74.0,3.0,1.0,6.0,2.0,39.0,0.7871674491392802,30.0,0.9219683556983802,legible
3358.0,588.0,0.7236450268016676,0.05122096486003574,0.0014889815366289458,0.0,91.0,64.0,2.0,0.0,1.0,0.0,37.0,0.7908163265306123,29.0,0.9374090961578198,legible
3872.0,699.0,0.7210743801652892,0.05578512396694215,0.002066115702479339,0.0,140.0,100.0,0.0,0.0,8.0,1.0,43.0,0.753934191702432,34.0,0.9150565784508917,legible
6571.0,1042.0,0.7705067721807944,0.028154010044133312,0.0007609191903819814,0.0,176.0,84.0,3.0,0.0,3.0,1.0,49.0,0.8646833013435701,33.0,0.9523669220744237,legible
4742.0,892.0,0.7513707296499368,0.02488401518346689,0.0012652889076339097,0.0,124.0,111.0,2.0,2.0,3.0,0.0,31.0,0.8217488789237668,20.0,0.9288406624893849,legible
3580.0,695.0,0.7005586592178771,0.055865921787709494,0.0033519553072625698,0.0,128.0,144.0,3.0,0.0,5.0,1.0,22.0,0.7079136690647482,23.0,0.8682721504479182,legible
9437.0,1564.0,0.7190844548055526,0.0445056691745258,0.004874430433400445,0.0,278.0,174.0,8.0,7.0,12.0,3.0,42.0,0.7947570332480819,48.0,0.9143982766989669,legible
3952.0,605.0,0.6976214574898786,0.08451417004048584,0.011639676113360324,0.0,107.0,46.0,3.0,4.0,3.0,2.0,44.0,0.7933884297520661,27.0,0.9061788686459739,legible
4072.0,796.0,0.7006385068762279,0.05550098231827112,0.004911591355599214,0.0,164.0,154.0,4.0,0.0,5.0,2.0,34.0,0.7047738693467337,27.0,0.863895445873842,legible
6364.0,1064.0,0.7540854808296669,0.035669390320553114,0.0006285355122564425,0.0,164.0,124.0,6.0,0.0,3.0,0.0,42.0,0.8233082706766918,28.0,0.9334323266919655,legible
6368.0,1044.0,0.7595791457286433,0.03533291457286432,0.0009422110552763819,0.0,145.0,120.0,5.0,0.0,5.0,1.0,38.0,0.8275862068965517,24.0,0.9320662617231171,legible
6892.0,1192.0,0.7466627974463146,0.0340975043528729,0.0020313406848520023,0.0,181.0,176.0,8.0,0.0,5.0,3.0,40.0,0.790268456375839,31.0,0.9070230165390977,legible
8206.0,1344.0,0.7668778942237388,0.03253716792590787,0.0018279307823543748,0.0,165.0,124.0,7.0,0.0,11.0,5.0,55.0,0.8541666666666666,28.0,0.9324157949900905,legible
7271.0,1187.0,0.7682574611470224,0.030532251409709808,0.0011002613120616146,0.0,146.0,106.0,7.0,0.0,4.0,1.0,46.0,0.8542544229149115,24.0,0.9429251266518636,legible
5954.0,1003.0,0.7537789721195834,0.029559959690964057,0.0031911320120927107,0.0,148.0,108.0,4.0,0.0,6.0,2.0,37.0,0.8334995014955134,15.0,0.9276820013444301,legible
5192.0,866.0,0.7170647149460708,0.05373651771956857,0.009244992295839754,0.0,120.0,106.0,7.0,0.0,13.0,5.0,33.0,0.7725173210161663,30.0,0.8862726951363865,legible
5717.0,920.0,0.7544166520902571,0.04145530872835403,0.002099002973587546,0.0,173.0,71.0,7.0,2.0,2.0,0.0,40.0,0.8630434782608696,27.0,0.9431641029614193,legible
7552.0,1227.0,0.7530455508474576,0.03469279661016949,0.0022510593220338984,0.0,201.0,119.0,10.0,3.0,14.0,8.0,49.0,0.8451507742461287,37.0,0.9188009452216213,legible
5924.0,990.0,0.7317690749493585,0.04962862930452397,0.004557731262660365,0.0,190.0,99.0,4.0,1.0,6.0,3.0,45.0,0.8080808080808081,33.0,0.9251962835238206,legible
6956.0,1278.0,0.6946520989074181,0.06282346175963197,0.006181713628522139,0.0,257.0,158.0,18.0,0.0,15.0,4.0,47.0,0.755868544600939,43.0,0.8925589620122603,legible
5335.0,986.0,0.6768509840674789,0.07160262417994377,0.005998125585754452,0.0,235.0,141.0,12.0,0.0,21.0,4.0,25.0,0.7109533468559838,28.0,0.8754856339446255,legible
3560.0,582.0,0.7544943820224719,0.0449438202247191,0.0005617977528089888,0.0,69.0,64.0,3.0,0.0,1.0,0.0,26.0,0.8213058419243986,21.0,0.9374887061276496,legible
3832.0,601.0,0.7711377870563675,0.030532359081419623,0.002348643006263048,0.0,99.0,55.0,3.0,3.0,5.0,2.0,39.0,0.8535773710482529,27.0,0.928229631112377,legible
3561.0,562.0,0.7663577646728447,0.03004773939904521,0.002808199943836001,0.0,81.0,56.0,2.0,1.0,1.0,0.0,37.0,0.8451957295373665,23.0,0.93542868271438,legible
1966.0,350.0,0.6917599186164801,0.06561546286876907,0.003051881993896236,0.0,79.0,44.0,2.0,0.0,8.0,2.0,16.0,0.7542857142857143,16.0,0.8726875529519099,legible
3397.0,538.0,0.7583161613188107,0.035030909626140715,0.004415660877244628,0.0,96.0,57.0,3.0,1.0,6.0,1.0,38.0,0.8252788104089219,28.0,0.9214422368531183,legible
4452.0,720.0,0.7567385444743935,0.041554357592093444,0.0006738544474393531,0.0,99.0,71.0,1.0,0.0,3.0,0.0,33.0,0.8180555555555555,30.0,0.9474303402964959,legible
4125.0,694.0,0.7064242424242424,0.06836363636363636,0.009454545454545455,0.0,88.0,69.0,9.0,0.0,8.0,6.0,39.0,0.7694524495677233,36.0,0.8817384085341494,legible
4336.0,731.0,0.7151752767527675,0.07034132841328414,0.003459409594095941,0.0,107.0,80.0,7.0,1.0,8.0,1.0,38.0,0.7756497948016415,33.0,0.9177291848597992,legible
4400.0,749.0,0.7027272727272728,0.07227272727272727,0.003181818181818182,0.0,116.0,73.0,7.0,0.0,5.0,1.0,37.0,0.7797062750333779,35.0,0.9276818558218862,legible
6144.0,1040.0,0.7195638020833334,0.06266276041666667,0.00244140625,0.0,114.0,79.0,10.0,2.0,0.0,0.0,53.0,0.8,48.0,0.9405762845552883,legible
4893.0,840.0,0.6926221132229716,0.0756182301246679,0.005722460658082976,0.0,118.0,89.0,7.0,0.0,6.0,0.0,42.0,0.7559523809523809,37.0,0.9148255184092042,legible
4263.0,714.0,0.7121745249824067,0.07389162561576355,0.0030494956603330987,0.0,95.0,68.0,8.0,0.0,3.0,0.0,33.0,0.7745098039215687,25.0,0.9285888870886161,legible
5320.0,879.0,0.7159774436090226,0.06672932330827068,0.002631578947368421,0.0,110.0,69.0,10.0,0.0,3.0,3.0,46.0,0.7997724687144482,40.0,0.9301854011816738,legible
2517.0,441.0,0.7214938418752483,0.060786650774731825,0.0011918951132300357,0.0,61.0,62.0,2.0,0.0,1.0,0.0,26.0,0.7528344671201814,29.0,0.9154155212494676,legible
1156.0,192.0,0.7344290657439446,0.04844290657439446,0.0025951557093425604,0.0,40.0,23.0,1.0,0.0,1.0,0.0,10.0,0.7916666666666666,7.0,0.7556958039819164,legible
1668.0,290.0,0.7200239808153477,0.06175059952038369,0.002997601918465228,0.0,50.0,23.0,4.0,0.0,2.0,1.0,24.0,0.7965517241379311,14.0,0.8534420919144641,legible
2209.0,367.0,0.7605251244907197,0.04210049796287913,0.0009053870529651426,0.0,46.0,28.0,1.0,0.0,0.0,0.0,19.0,0.8337874659400545,15.0,0.9360909002761554,legible
2607.0,453.0,0.6992711929420791,0.07978519370924435,0.0023014959723820483,0.0,76.0,43.0,6.0,0.0,5.0,1.0,27.0,0.7880794701986755,19.0,0.9253747769541213,legible
4292.0,714.0,0.690354147250699,0.09156570363466915,0.002096924510717614,0.0,91.0,70.0,11.0,0.0,2.0,0.0,41.0,0.7507002801120448,42.0,0.9198007197755396,legible
285.0,65.0,0.49122807017543857,0.09473684210526316,0.04912280701754386,0.0,35.0,19.0,1.0,0.0,12.0,5.0,0.0,0.47692307692307695,0.0,0.20230679832766202,irrecuperable
4184.0,720.0,0.737093690248566,0.05138623326959847,0.0014340344168260039,0.0,88.0,77.0,5.0,0.0,1.0,1.0,54.0,0.8152777777777778,45.0,0.9304229307205619,legible
4456.0,717.0,0.743491921005386,0.057001795332136444,0.0006732495511669659,0.0,117.0,54.0,4.0,0.0,1.0,0.0,42.0,0.8354253835425384,38.0,0.9537793196893097,legible
3870.0,632.0,0.7245478036175711,0.06744186046511629,0.002583979328165375,0.0,94.0,59.0,3.0,0.0,2.0,0.0,42.0,0.7943037974683544,36.0,0.9400988106335655,legible
3668.0,612.0,0.7074700109051254,0.08505997818974918,0.0008178844056706652,0.0,94.0,60.0,4.0,0.0,3.0,0.0,42.0,0.7647058823529411,35.0,0.9375873999577379,legible
2301.0,394.0,0.7062146892655368,0.07561929595827901,0.0021729682746631897,0.0,81.0,30.0,1.0,0.0,2.0,0.0,24.0,0.7969543147208121,24.0,0.9389467636160177,legible
3410.0,573.0,0.7486803519061583,0.04428152492668622,0.0008797653958944282,0.0,93.0,44.0,0.0,0.0,3.0,0.0,28.0,0.837696335078534,25.0,0.9593282384732308,legible
1486.0,261.0,0.6917900403768507,0.09152086137281291,0.0033647375504710633,0.0,58.0,30.0,5.0,0.0,2.0,1.0,14.0,0.7777777777777778,13.0,0.8096162773998228,legible
1626.0,292.0,0.7004920049200491,0.06826568265682657,0.0024600246002460025,0.0,36.0,45.0,0.0,0.0,0.0,0.0,13.0,0.7294520547945206,16.0,0.8297058547117677,legible
1499.0,280.0,0.6497665110073382,0.11541027351567712,0.00333555703802535,0.0,51.0,50.0,0.0,0.0,2.0,0.0,17.0,0.6642857142857143,20.0,0.7836182301617298,legible
2790.0,466.0,0.7211469534050179,0.06845878136200717,0.002150537634408602,0.0,78.0,48.0,2.0,0.0,1.0,0.0,28.0,0.7811158798283262,30.0,0.9371963403941113,legible
1626.0,278.0,0.7226322263222632,0.06457564575645756,0.0012300123001230013,0.0,47.0,25.0,3.0,0.0,2.0,0.0,14.0,0.802158273381295,15.0,0.8561928776468966,legible
1790.0,321.0,0.7,0.061452513966480445,0.005027932960893855,0.0,85.0,47.0,10.0,1.0,8.0,0.0,17.0,0.7507788161993769,11.0,0.8106826263233939,legible
4977.0,813.0,0.7138838657826,0.07836045810729356,0.0024110910186859553,0.0,138.0,74.0,8.0,0.0,4.0,0.0,56.0,0.7872078720787208,47.0,0.9354739773437516,legible
2742.0,472.0,0.674325309992706,0.10867979576951131,0.002188183807439825,0.0,93.0,45.0,6.0,0.0,1.0,0.0,29.0,0.7076271186440678,20.0,0.9135193869412026,legible
5010.0,808.0,0.7405189620758483,0.04770459081836327,0.0023952095808383233,0.0,114.0,83.0,6.0,0.0,3.0,1.0,35.0,0.7957920792079208,27.0,0.9298477970877014,legible
4681.0,740.0,0.7293313394573809,0.05896176030762658,0.0034180730613116855,0.0,165.0,62.0,9.0,0.0,16.0,6.0,25.0,0.7986486486486486,31.0,0.9212089694975099,legible
3768.0,614.0,0.7147027600849257,0.07245222929936306,0.0018577494692144374,0.0,103.0,67.0,2.0,2.0,4.0,0.0,38.0,0.7947882736156352,30.0,0.932035030982662,legible
2390.0,410.0,0.7297071129707113,0.04895397489539749,0.0016736401673640166,0.0,66.0,40.0,0.0,0.0,5.0,1.0,21.0,0.8121951219512196,19.0,0.9342607665077003,legible
2243.0,405.0,0.7360677663843067,0.043245653143111906,0.0008916629514043691,0.0,49.0,51.0,3.0,0.0,2.0,0.0,18.0,0.7975308641975308,15.0,0.9086716660490415,legible
2140.0,364.0,0.735981308411215,0.04579439252336449,0.002803738317757009,0.0,48.0,42.0,0.0,0.0,1.0,0.0,14.0,0.7884615384615384,12.0,0.9101835732566499,legible
2703.0,462.0,0.7321494635590086,0.058453570107288196,0.0,0.0,81.0,31.0,0.0,0.0,3.0,0.0,25.0,0.8354978354978355,26.0,0.9667857142857141,legible
6612.0,1087.0,0.7394131881427707,0.05671506352087114,0.002268602540834846,0.0,119.0,112.0,7.0,0.0,1.0,0.0,49.0,0.7764489420423183,34.0,0.9334000109698306,legible
4288.0,692.0,0.7189832089552238,0.05923507462686567,0.004430970149253731,0.0,172.0,53.0,12.0,1.0,12.0,4.0,34.0,0.8265895953757225,23.0,0.9176873557609351,legible
2926.0,496.0,0.722488038277512,0.05809979494190021,0.0003417634996582365,0.0,86.0,55.0,2.0,0.0,4.0,0.0,26.0,0.7943548387096774,29.0,0.9390871331554692,legible
5770.0,951.0,0.7370883882149046,0.04974003466204506,0.003119584055459272,0.0,202.0,83.0,7.0,1.0,3.0,0.0,31.0,0.8296529968454258,26.0,0.9368645200618886,legible
1822.0,320.0,0.7118551042810098,0.06586169045005488,0.001646542261251372,0.0,49.0,30.0,2.0,0.0,0.0,0.0,16.0,0.79375,18.0,0.8852710473716089,legible
1728.0,303.0,0.7251157407407407,0.04918981481481482,0.0005787037037037037,0.0,57.0,51.0,6.0,0.0,3.0,0.0,25.0,0.7557755775577558,23.0,0.8216077895443289,legible
2955.0,496.0,0.7201353637901862,0.05279187817258883,0.003722504230118443,0.0,93.0,58.0,0.0,1.0,7.0,5.0,31.0,0.7862903225806451,30.0,0.9106418783758202,legible
3711.0,671.0,0.7084343842630019,0.045001347345728915,0.008084074373484237,0.0,105.0,109.0,1.0,2.0,6.0,2.0,33.0,0.7555886736214605,30.0,0.878155721655276,legible
3113.0,590.0,0.7057500803083842,0.04400899453902987,0.0028911018310311598,0.0,128.0,119.0,1.0,1.0,18.0,5.0,24.0,0.7169491525423729,22.0,0.8623956758127516,legible
3592.0,639.0,0.7174276169265034,0.047048997772828505,0.0027839643652561247,0.0,117.0,91.0,0.0,1.0,13.0,3.0,30.0,0.7683881064162754,30.0,0.908189806019216,legible
1282.0,213.0,0.6770670826833073,0.10530421216848673,0.0039001560062402497,0.0,56.0,22.0,0.0,0.0,1.0,0.0,15.0,0.7511737089201878,14.0,0.8039206108812846,legible
4065.0,671.0,0.7087330873308733,0.06888068880688807,0.004674046740467405,0.0,94.0,67.0,4.0,0.0,4.0,0.0,28.0,0.7615499254843517,30.0,0.9251020719954712,legible
2942.0,477.0,0.7433718558803535,0.049286199864038066,0.005778382053025153,0.0,43.0,48.0,0.0,1.0,0.0,0.0,31.0,0.8155136268343816,30.0,0.9299417779373975,legible
5408.0,842.0,0.7649778106508875,0.03735207100591716,0.003143491124260355,0.0,109.0,77.0,5.0,0.0,0.0,0.0,16.0,0.828978622327791,22.0,0.9378751436246467,legible
3760.0,642.0,0.7343085106382978,0.039361702127659576,0.0050531914893617025,0.0,117.0,72.0,4.0,1.0,12.0,3.0,24.0,0.8052959501557633,17.0,0.9110438914044304,legible
2142.0,442.0,0.6858076563958917,0.05648926237161531,0.0014005602240896359,0.0,95.0,76.0,0.0,0.0,5.0,0.0,20.0,0.744343891402715,14.0,0.8796841313005639,legible
4100.0,705.0,0.7151219512195122,0.06439024390243903,0.00878048780487805,0.0,83.0,77.0,8.0,0.0,3.0,2.0,43.0,0.774468085106383,44.0,0.8963297851519677,legible
1795.0,310.0,0.7253481894150418,0.06128133704735376,0.0005571030640668524,0.0,45.0,34.0,2.0,1.0,1.0,0.0,24.0,0.8,25.0,0.8717064937049921,legible
3628.0,628.0,0.7331863285556781,0.053472987872105845,0.0005512679162072767,0.0,83.0,54.0,2.0,1.0,2.0,0.0,34.0,0.8152866242038217,32.0,0.9497257266553837,legible
4379.0,739.0,0.6848595569764786,0.07947019867549669,0.00593742863667504,0.0,150.0,82.0,7.0,2.0,13.0,3.0,49.0,0.7794316644113667,39.0,0.9051443660298581,legible
2621.0,454.0,0.7180465471194201,0.06714994276993513,0.0015261350629530714,0.0,68.0,71.0,1.0,0.0,0.0,0.0,26.0,0.7334801762114538,26.0,0.9054202980285464,legible
2621.0,454.0,0.7180465471194201,0.06714994276993513,0.0015261350629530714,0.0,68.0,71.0,1.0,0.0,0.0,0.0,26.0,0.7334801762114538,26.0,0.9054202980285464,legible
3815.0,719.0,0.7072083879423329,0.06395806028833552,0.00235910878112713,0.0,146.0,52.0,6.0,1.0,8.0,2.0,26.0,0.8108484005563282,22.0,0.9404114521744948,legible
1872.0,315.0,0.6896367521367521,0.09134615384615384,0.003205128205128205,0.0,63.0,28.0,3.0,0.0,2.0,0.0,16.0,0.7841269841269841,15.0,0.8810493467838828,legible
3603.0,621.0,0.7227310574521232,0.06855398279211768,0.0008326394671107411,0.0,80.0,71.0,4.0,0.0,1.0,0.0,33.0,0.7922705314009661,31.0,0.9329160482206855,legible
2025.0,331.0,0.7096296296296296,0.08345679012345679,0.0014814814814814814,0.0,61.0,38.0,0.0,0.0,1.0,0.0,22.0,0.7673716012084593,18.0,0.8977370260539028,legible
2719.0,462.0,0.7296800294225818,0.05590290547995587,0.001471129091577786,0.0,81.0,45.0,0.0,0.0,3.0,0.0,25.0,0.7943722943722944,22.0,0.9473355487836914,legible
2496.0,427.0,0.688301282051282,0.0829326923076923,0.002403846153846154,0.0,78.0,43.0,6.0,0.0,4.0,1.0,24.0,0.7611241217798594,30.0,0.917036057050838,legible
1820.0,319.0,0.7005494505494505,0.07912087912087912,0.0032967032967032967,0.0,49.0,42.0,2.0,0.0,1.0,0.0,19.0,0.7711598746081505,13.0,0.8605770681681517,legible
2817.0,470.0,0.731629392971246,0.06389776357827476,0.0014199503017394391,0.0,81.0,41.0,0.0,0.0,3.0,0.0,32.0,0.8191489361702128,28.0,0.9525237992734082,legible
2605.0,437.0,0.6744721689059501,0.11669865642994241,0.0023032629558541267,0.0,59.0,41.0,2.0,0.0,0.0,0.0,37.0,0.7620137299771167,34.0,0.9356450687547272,legible
2807.0,473.0,0.7598859992874956,0.037762736017100104,0.0003562522265764161,0.0,78.0,41.0,1.0,0.0,3.0,0.0,24.0,0.8350951374207188,18.0,0.9533990812006528,legible
5857.0,975.0,0.7401400034147174,0.05326959194126686,0.001195151101246372,0.0,104.0,88.0,7.0,0.0,3.0,0.0,45.0,0.8112820512820513,47.0,0.9428231294571912,legible
1747.0,309.0,0.6880366342301087,0.09158557527189468,0.0022896393817973667,0.0,59.0,32.0,3.0,0.0,9.0,1.0,19.0,0.7540453074433657,22.0,0.8556563522303221,legible
1957.0,334.0,0.6903423607562595,0.08840061318344404,0.004087889626980072,0.0,41.0,49.0,4.0,0.0,1.0,0.0,27.0,0.7485029940119761,24.0,0.8535187257203941,legible
1831.0,320.0,0.6925177498634626,0.0797378481703987,0.002730748225013654,0.0,42.0,38.0,5.0,1.0,0.0,0.0,20.0,0.75625,17.0,0.8513490590405024,legible
2404.0,410.0,0.7275374376039934,0.05615640599001664,0.0024958402662229617,0.0,55.0,37.0,5.0,1.0,2.0,0.0,21.0,0.7951219512195122,15.0,0.9230438904635364,legible
3774.0,661.0,0.6785903550609433,0.08797032326444092,0.003179650238473768,0.0,77.0,77.0,4.0,0.0,4.0,3.0,34.0,0.7307110438729199,43.0,0.9018179102525284,legible
766.0,179.0,0.6122715404699739,0.05352480417754569,0.014360313315926894,0.0,41.0,46.0,1.0,0.0,1.0,1.0,2.0,0.6312849162011173,1.0,0.4053338023499951,muy_ruidoso
8080.0,1374.0,0.7139851485148515,0.06844059405940595,0.0039603960396039604,0.0,118.0,172.0,14.0,0.0,1.0,0.0,31.0,0.7438136826783115,60.0,0.9058176666845836,legible
5470.0,894.0,0.7742230347349177,0.022486288848263255,0.002376599634369287,0.0,122.0,77.0,2.0,0.0,2.0,5.0,27.0,0.860178970917226,21.0,0.9339934673959329,legible
4986.0,836.0,0.6764941837144003,0.09245888487765744,0.0018050541516245488,0.0,148.0,94.0,9.0,0.0,1.0,1.0,63.0,0.75,67.0,0.9160954233886702,legible
4158.0,730.0,0.7075517075517076,0.06758056758056757,0.0016835016835016834,0.0,167.0,83.0,13.0,0.0,15.0,1.0,35.0,0.7767123287671233,34.0,0.9139307089085584,legible
2047.0,353.0,0.7117733268197362,0.06839276990718124,0.0014655593551538837,0.0,69.0,38.0,3.0,0.0,3.0,0.0,24.0,0.7677053824362606,25.0,0.8987295486053374,legible
3368.0,573.0,0.7158551068883611,0.06175771971496437,0.0005938242280285036,0.0,87.0,75.0,1.0,0.0,3.0,1.0,29.0,0.7713787085514834,30.0,0.9256581251679445,legible
3629.0,608.0,0.6971617525489116,0.08211628547809313,0.002480022044640397,0.0,90.0,71.0,3.0,0.0,4.0,1.0,29.0,0.7648026315789473,34.0,0.9217172802852106,legible
1837.0,331.0,0.6815459989112683,0.09907457811649428,0.0005443658138268917,0.0,52.0,39.0,2.0,0.0,2.0,0.0,18.0,0.7371601208459214,22.0,0.8727421060034013,legible
3767.0,644.0,0.7045394212901513,0.0711441465357048,0.0007963897000265463,0.0,90.0,76.0,5.0,0.0,2.0,0.0,30.0,0.7624223602484472,35.0,0.9257961779273363,legible
2798.0,477.0,0.7619728377412437,0.032165832737669764,0.0014295925661186562,0.0,64.0,48.0,5.0,0.0,3.0,0.0,22.0,0.8490566037735849,12.0,0.9328924636195665,legible
1698.0,290.0,0.7090694935217904,0.06537102473498234,0.0017667844522968198,0.0,49.0,36.0,2.0,0.0,1.0,1.0,16.0,0.7620689655172413,15.0,0.8423745384155845,legible
4203.0,691.0,0.722103259576493,0.06590530573399953,0.004282655246252677,0.0,78.0,53.0,7.0,0.0,3.0,1.0,34.0,0.7988422575976846,30.0,0.9323648583342063,legible
3304.0,561.0,0.6958232445520581,0.08292978208232446,0.00211864406779661,0.0,74.0,51.0,11.0,0.0,4.0,1.0,24.0,0.7593582887700535,29.0,0.9155443523475234,legible
4573.0,734.0,0.7413076754865515,0.056636781106494644,0.0028427727968510824,0.0,80.0,49.0,7.0,0.0,1.0,1.0,32.0,0.8201634877384196,31.0,0.9424798079702197,legible
4387.0,729.0,0.7066332345566446,0.07636197857305675,0.0031912468657396852,0.0,104.0,58.0,11.0,0.0,1.0,0.0,33.0,0.7805212620027435,36.0,0.9322909226755818,legible
3303.0,553.0,0.7577959430820467,0.037844383893430214,0.0009082652134423251,0.0,73.0,55.0,0.0,0.0,7.0,0.0,26.0,0.8318264014466547,17.0,0.948021032991543,legible
1773.0,286.0,0.688663282571912,0.09870276367738297,0.0011280315848843769,0.0,62.0,25.0,2.0,0.0,3.0,1.0,15.0,0.7622377622377622,21.0,0.8657887990568305,legible
1838.0,321.0,0.6871599564744287,0.09249183895538629,0.003264417845484222,0.0,56.0,35.0,8.0,0.0,1.0,0.0,17.0,0.7414330218068536,18.0,0.8451025275159498,legible
3448.0,592.0,0.7505800464037123,0.037703016241299306,0.001160092807424594,0.0,64.0,66.0,1.0,0.0,0.0,0.0,36.0,0.8074324324324325,26.0,0.939214536825108,legible
4839.0,775.0,0.7402355858648481,0.06013639181649101,0.0010332713370531101,0.0,126.0,66.0,2.0,0.0,4.0,0.0,44.0,0.8412903225806452,35.0,0.95152596710864,legible
5004.0,811.0,0.7378097521982414,0.060751398880895285,0.001199040767386091,0.0,134.0,70.0,2.0,0.0,7.0,1.0,44.0,0.8397040690505548,34.0,0.9481516384919191,legible
4782.0,798.0,0.7250104558762024,0.0698452530322041,0.0010455876202425764,0.0,131.0,60.0,5.0,0.0,9.0,1.0,40.0,0.8258145363408521,37.0,0.949365292937488,legible
